taxonKey,acceptedScientificName,Classification,Description,n_climate,n_totaal,perc_climate,scenario
5330776,Colocasia esculenta,Cfa,Humid subtropical climate,1987,5292,0.3754724111866969,2076-2100-A1FI
2703041,Arundo donax,Cfa,Humid subtropical climate,2635,27114,0.097182267463303093,2076-2100-A1FI
3171169,Bacopa monnieri,Cfa,Humid subtropical climate,1258,3071,0.40963855421686746,2076-2100-A1FI
2726538,Carex muskingumensis,Cfa,Humid subtropical climate,34,273,0.12454212454212454,2076-2100-A1FI
2715828,Cyperus haspan,Csa,Hot-summer Mediterranean climate,2,4238,4.7192071731949034e-4,2076-2100-A1FI
5328834,Echinodorus grandiflorus,Cfa,Humid subtropical climate,106,336,0.31547619047619047,2076-2100-A1FI
8243603,Cyperus longus,Csa,Hot-summer Mediterranean climate,2271,6442,0.35253027010245264,2076-2100-A1FI
2716311,Cyperus papyrus,Csa,Hot-summer Mediterranean climate,199,1264,0.1574367088607595,2076-2100-A1FI
3064056,Euphorbia palustris,Csa,Hot-summer Mediterranean climate,157,7263,0.021616411950984443,2076-2100-A1FI
3112110,Cotula coronopifolia,Csa,Hot-summer Mediterranean climate,699,11185,0.062494412159141706,2076-2100-A1FI
2703041,Arundo donax,Csa,Hot-summer Mediterranean climate,10999,27114,0.40565759386294903,2076-2100-A1FI
2717945,Eleocharis pusilla,Cfa,Humid subtropical climate,223,2284,0.09763572679509633,2076-2100-A1FI
2716311,Cyperus papyrus,Cfa,Humid subtropical climate,220,1264,0.17405063291139242,2076-2100-A1FI
2715505,Cyperus prolifer,Cfa,Humid subtropical climate,138,268,0.5149253731343284,2076-2100-A1FI
8243603,Cyperus longus,Cfa,Humid subtropical climate,382,6442,0.059298354548276935,2076-2100-A1FI
2808791,Bletilla striata,Cfa,Humid subtropical climate,214,313,0.6837060702875399,2076-2100-A1FI
2873807,Acorus gramineus,Cfa,Humid subtropical climate,289,495,0.5838383838383838,2076-2100-A1FI
2691022,Eriocaulon cinereum,Cfa,Humid subtropical climate,120,625,0.192,2076-2100-A1FI
3046246,Cardamine lyrata,Cfa,Humid subtropical climate,68,142,0.4788732394366197,2076-2100-A1FI
3086504,Anemopsis californica,Csa,Hot-summer Mediterranean climate,579,2808,0.20619658119658119,2076-2100-A1FI
2988113,Filipendula rubra,Cfa,Humid subtropical climate,21,392,0.05357142857142857,2076-2100-A1FI
8034409,Canna indica,Cfa,Humid subtropical climate,3231,12261,0.2635184732077318,2076-2100-A1FI
5328774,Echinodorus cordifolius,Cfa,Humid subtropical climate,220,261,0.842911877394636,2076-2100-A1FI
6070720,Erythranthe cardinalis,Csa,Hot-summer Mediterranean climate,950,2370,0.4008438818565401,2076-2100-A1FI
5362054,Crassula helmsii,Cfa,Humid subtropical climate,61,9506,0.006416999789606565,2076-2100-A1FI
5362054,Crassula helmsii,Csa,Hot-summer Mediterranean climate,6,9506,6.311803071744162e-4,2076-2100-A1FI
2865980,Blyxa japonica,Cfa,Humid subtropical climate,28,56,0.5,2076-2100-A1FI
8269085,Fontinalis antipyretica,Cfa,Humid subtropical climate,3,1014,0.0029585798816568047,2076-2100-A1FI
8034409,Canna indica,Csa,Hot-summer Mediterranean climate,999,12261,0.08147785661854662,2076-2100-A1FI
2714156,Cyperus alternifolius,Cfa,Humid subtropical climate,51,398,0.12814070351758794,2076-2100-A1FI
3171189,Bacopa caroliniana,Cfa,Humid subtropical climate,181,249,0.7269076305220884,2076-2100-A1FI
5328593,Aponogeton distachyos,Cfa,Humid subtropical climate,8,710,0.011267605633802818,2076-2100-A1FI
3032611,Darmera peltata,Csa,Hot-summer Mediterranean climate,115,785,0.1464968152866242,2076-2100-A1FI
5329260,Egeria densa,Csa,Hot-summer Mediterranean climate,119,3053,0.038978054372748115,2076-2100-A1FI
5328593,Aponogeton distachyos,Csa,Hot-summer Mediterranean climate,42,710,0.059154929577464786,2076-2100-A1FI
2774395,Chlorophytum laxum,Cfa,Humid subtropical climate,3,359,0.008356545961002786,2076-2100-A1FI
5328626,Aponogeton madagascariensis,Cfa,Humid subtropical climate,4,34,0.11764705882352941,2076-2100-A1FI
3188666,Didiplis diandra,Cfa,Humid subtropical climate,31,43,0.7209302325581395,2076-2100-A1FI
5371684,Caltha leptosepala,Csa,Hot-summer Mediterranean climate,3,1446,0.002074688796680498,2076-2100-A1FI
2926921,Clinopodium brownei,Csa,Hot-summer Mediterranean climate,2,668,0.0029940119760479044,2076-2100-A1FI
2691022,Eriocaulon cinereum,Csa,Hot-summer Mediterranean climate,2,625,0.0032,2076-2100-A1FI
3086504,Anemopsis californica,Cfa,Humid subtropical climate,8,2808,0.002849002849002849,2076-2100-A1FI
3674859,Alternanthera reineckii,Cfa,Humid subtropical climate,15,20,0.75,2076-2100-A1FI
2717678,Eleocharis vivipara,Cfa,Humid subtropical climate,73,82,0.8902439024390244,2076-2100-A1FI
3171169,Bacopa monnieri,Csa,Hot-summer Mediterranean climate,56,3071,0.01823510257245197,2076-2100-A1FI
10778277,Cladophora aegagropila,Cfa,Humid subtropical climate,2,9,0.2222222222222222,2076-2100-A1FI
2865181,Alisma subcordatum,Csa,Hot-summer Mediterranean climate,3,673,0.004457652303120356,2076-2100-A1FI
2687948,Equisetum scirpoides,Cfa,Humid subtropical climate,1,5848,1.709986320109439e-4,2076-2100-A1FI
2714156,Cyperus alternifolius,Csa,Hot-summer Mediterranean climate,26,398,0.06532663316582915,2076-2100-A1FI
8269085,Fontinalis antipyretica,Csa,Hot-summer Mediterranean climate,4,1014,0.0039447731755424065,2076-2100-A1FI
3730140,Glossostigma elatinoides,Cfa,Humid subtropical climate,8,406,0.019704433497536946,2076-2100-A1FI
5328774,Echinodorus cordifolius,Csa,Hot-summer Mediterranean climate,2,261,0.007662835249042145,2076-2100-A1FI
5330776,Colocasia esculenta,Csa,Hot-summer Mediterranean climate,540,5292,0.10204081632653061,2076-2100-A1FI
5329253,Egeria najas,Cfa,Humid subtropical climate,9,75,0.12,2076-2100-A1FI
2717945,Eleocharis pusilla,Csa,Hot-summer Mediterranean climate,8,2284,0.0035026269702276708,2076-2100-A1FI
5283061,Fissidens geppii,Cfa,Humid subtropical climate,8,11,0.7272727272727273,2076-2100-A1FI
3064056,Euphorbia palustris,Cfa,Humid subtropical climate,16,7263,0.0022029464408646563,2076-2100-A1FI
2856891,Allium karataviense,Csa,Hot-summer Mediterranean climate,1,53,0.018867924528301886,2076-2100-A1FI
3730835,Bacopa australis,Cfa,Humid subtropical climate,3,53,0.05660377358490566,2076-2100-A1FI
7431653,Dracaena sanderiana,Cfa,Humid subtropical climate,3,33,0.09090909090909091,2076-2100-A1FI
3730140,Glossostigma elatinoides,Csa,Hot-summer Mediterranean climate,3,406,0.007389162561576354,2076-2100-A1FI
7730307,Erythranthe lutea,Csa,Hot-summer Mediterranean climate,1,147,0.006802721088435374,2076-2100-A1FI
5329253,Egeria najas,Csa,Hot-summer Mediterranean climate,3,75,0.04,2076-2100-A1FI
2651586,Ceratopteris thalictroides,Csa,Hot-summer Mediterranean climate,2,1564,0.0012787723785166241,2076-2100-A1FI
2873807,Acorus gramineus,Csa,Hot-summer Mediterranean climate,1,495,0.00202020202020202,2076-2100-A1FI
6070720,Erythranthe cardinalis,Cfa,Humid subtropical climate,1,2370,4.219409282700422e-4,2076-2100-A1FI
5409120,Lobelia siphilitica,Cfa,Humid subtropical climate,899,6291,0.14290255921157208,2071-2100_Beck
5298126,Iris sibirica,Cfb,Temperate oceanic climate,2280,6451,0.35343357618973803,2071-2100_Beck
5408269,Lobelia cardinalis,Cfb,Temperate oceanic climate,131,9833,0.013322485507983322,2071-2100_Beck
6070732,Mimulus ringens,Cfb,Temperate oceanic climate,80,3579,0.022352612461581448,2071-2100_Beck
3152596,Hibiscus moscheutos,Cfb,Temperate oceanic climate,55,2070,0.026570048309178744,2071-2100_Beck
5330733,Orontium aquaticum,Cfb,Temperate oceanic climate,32,753,0.04249667994687915,2071-2100_Beck
5298019,Iris versicolor,Cfb,Temperate oceanic climate,165,4103,0.040214477211796246,2071-2100_Beck
2713316,Isolepis cernua,Cfb,Temperate oceanic climate,3245,5982,0.5424607154797727,2071-2100_Beck
8120010,Imperata cylindrica,Cfb,Temperate oceanic climate,4831,22899,0.2109699113498406,2071-2100_Beck
5555442,Myriophyllum crispatum,Cfa,Humid subtropical climate,133,1591,0.08359522313010685,2071-2100_Beck
8120010,Imperata cylindrica,Cfa,Humid subtropical climate,13047,22899,0.569762871741124,2071-2100_Beck
5555442,Myriophyllum crispatum,Cfb,Temperate oceanic climate,447,1591,0.2809553739786298,2071-2100_Beck
5415005,Limnophila aromatica,Cfa,Humid subtropical climate,102,269,0.379182156133829,2071-2100_Beck
3034602,Hydrocotyle verticillata,Cfa,Humid subtropical climate,521,1541,0.33809214795587283,2071-2100_Beck
6070732,Mimulus ringens,Cfa,Humid subtropical climate,466,3579,0.13020396758871194,2071-2100_Beck
6413522,Juncus ensifolius,Cfb,Temperate oceanic climate,302,1627,0.1856177012907191,2071-2100_Beck
3152596,Hibiscus moscheutos,Cfa,Humid subtropical climate,893,2070,0.4314009661835749,2071-2100_Beck
5421019,Ludwigia glandulosa,Cfa,Humid subtropical climate,107,110,0.9727272727272728,2071-2100_Beck
3169340,Lysimachia punctata,Cfa,Humid subtropical climate,148,48447,0.003054884719384069,2071-2100_Beck
5330182,Peltandra virginica,Cfa,Humid subtropical climate,845,1656,0.5102657004830918,2071-2100_Beck
2701978,Juncus repens,Cfa,Humid subtropical climate,189,211,0.8957345971563981,2071-2100_Beck
5421024,Ludwigia peruviana,Cfb,Temperate oceanic climate,162,1794,0.0903010033444816,2071-2100_Beck
6063677,Gymnocoronis spilanthoides,Cfa,Humid subtropical climate,182,357,0.5098039215686274,2071-2100_Beck
3169340,Lysimachia punctata,Cfb,Temperate oceanic climate,25541,48447,0.5271946663364089,2071-2100_Beck
6026805,Hydrocotyle tripartita,Cfb,Temperate oceanic climate,926,1556,0.5951156812339332,2071-2100_Beck
2774158,Ophiopogon japonicus,Cfa,Humid subtropical climate,1143,1463,0.7812713602187287,2071-2100_Beck
5330733,Orontium aquaticum,Cfa,Humid subtropical climate,572,753,0.7596281540504648,2071-2100_Beck
2746005,Hesperantha coccinea,Cfb,Temperate oceanic climate,144,387,0.37209302325581395,2071-2100_Beck
2703459,Oryza sativa,Cfa,Humid subtropical climate,295,10226,0.02884803442206141,2071-2100_Beck
3171302,Mazus miquelii,Cfa,Humid subtropical climate,627,857,0.7316219369894983,2071-2100_Beck
8418338,Hydrocotyle sibthorpioides,Cfa,Humid subtropical climate,2779,7813,0.3556892358889031,2071-2100_Beck
8418338,Hydrocotyle sibthorpioides,Cfb,Temperate oceanic climate,4280,7813,0.547804940483809,2071-2100_Beck
2766146,Heteranthera zosterifolia,Cfb,Temperate oceanic climate,8,55,0.14545454545454545,2071-2100_Beck
2707884,Mayaca sellowiana,Cfb,Temperate oceanic climate,33,241,0.13692946058091288,2071-2100_Beck
5421037,Ludwigia arcuata,Cfa,Humid subtropical climate,73,77,0.948051948051948,2071-2100_Beck
5408269,Lobelia cardinalis,Cfa,Humid subtropical climate,3304,9833,0.3360113902166175,2071-2100_Beck
2713316,Isolepis cernua,Cfa,Humid subtropical climate,431,5982,0.07204948177866934,2071-2100_Beck
5555409,Myriophyllum simulans,Cfa,Humid subtropical climate,50,831,0.06016847172081829,2071-2100_Beck
5555409,Myriophyllum simulans,Cfb,Temperate oceanic climate,510,831,0.6137184115523465,2071-2100_Beck
5361785,Myriophyllum aquaticum,Cfa,Humid subtropical climate,3054,8927,0.34210821104514394,2071-2100_Beck
2746005,Hesperantha coccinea,Cfa,Humid subtropical climate,2,387,0.00516795865633075,2071-2100_Beck
2864584,Hydrocleys nymphoides,Cfa,Humid subtropical climate,89,383,0.23237597911227154,2071-2100_Beck
3169331,Lysimachia clethroides,Cfa,Humid subtropical climate,1250,4085,0.30599755201958384,2071-2100_Beck
5371886,Oenanthe javanica,Cfa,Humid subtropical climate,1030,1763,0.5842314237095859,2071-2100_Beck
5613335,Marsilea crenata,Cfa,Humid subtropical climate,12,141,0.0851063829787234,2071-2100_Beck
2882422,Nymphaea tetragona,Cfa,Humid subtropical climate,132,1503,0.08782435129740519,2071-2100_Beck
5384931,Houttuynia cordata,Cfa,Humid subtropical climate,1596,2958,0.539553752535497,2071-2100_Beck
3902360,Mentha cervina,Cfb,Temperate oceanic climate,69,549,0.12568306010928962,2071-2100_Beck
3034602,Hydrocotyle verticillata,Cfb,Temperate oceanic climate,162,1541,0.10512654120700844,2071-2100_Beck
5298019,Iris versicolor,Cfa,Humid subtropical climate,93,4103,0.022666341701194248,2071-2100_Beck
6434985,Nuphar advena,Cfb,Temperate oceanic climate,27,1728,0.015625,2071-2100_Beck
5409120,Lobelia siphilitica,Cfb,Temperate oceanic climate,82,6291,0.013034493721189,2071-2100_Beck
5361785,Myriophyllum aquaticum,Cfb,Temperate oceanic climate,3882,8927,0.43486053545423997,2071-2100_Beck
5545183,Ludwigia ovalis,Cfa,Humid subtropical climate,115,147,0.782312925170068,2071-2100_Beck
5298900,Iris ensata,Cfa,Humid subtropical climate,71,357,0.19887955182072828,2071-2100_Beck
2882449,Nelumbo nucifera,Cfa,Humid subtropical climate,601,1618,0.3714462299134734,2071-2100_Beck
5415348,Hygrophila costata,Cfa,Humid subtropical climate,188,790,0.2379746835443038,2071-2100_Beck
8666838,Ludwigia peruviana,Cfa,Humid subtropical climate,915,1794,0.5100334448160535,2071-2100_Beck
2984306,Gunnera tinctoria,Cfb,Temperate oceanic climate,2166,2607,0.8308400460299195,2071-2100_Beck
5415348,Hygrophila costata,Cfb,Temperate oceanic climate,73,790,0.09240506329113925,2071-2100_Beck
5415005,Limnophila aromatica,Cfb,Temperate oceanic climate,3,269,0.011152416356877323,2071-2100_Beck
5421030,Ludwigia repens,Cfa,Humid subtropical climate,146,335,0.43582089552238806,2071-2100_Beck
5408775,Lobelia sessilifolia,Cfa,Humid subtropical climate,96,390,0.24615384615384617,2071-2100_Beck
2774158,Ophiopogon japonicus,Cfb,Temperate oceanic climate,17,1463,0.01161995898838004,2071-2100_Beck
5330182,Peltandra virginica,Cfb,Temperate oceanic climate,19,1656,0.011473429951690822,2071-2100_Beck
5274865,Marsilea hirsuta,Cfa,Humid subtropical climate,104,856,0.12149532710280374,2071-2100_Beck
5298334,Iris laevigata,Cfa,Humid subtropical climate,20,284,0.07042253521126761,2071-2100_Beck
5274865,Marsilea hirsuta,Cfb,Temperate oceanic climate,128,856,0.14953271028037382,2071-2100_Beck
2701612,Juncus ensifolius,Cfa,Humid subtropical climate,7,1627,0.0043023970497848806,2071-2100_Beck
6026805,Hydrocotyle tripartita,Cfa,Humid subtropical climate,571,1556,0.36696658097686374,2071-2100_Beck
5298126,Iris sibirica,Cfa,Humid subtropical climate,34,6451,0.005270500697566269,2071-2100_Beck
6026968,Hydrocotyle leucocephala,Cfb,Temperate oceanic climate,49,574,0.08536585365853659,2071-2100_Beck
6026968,Hydrocotyle leucocephala,Cfa,Humid subtropical climate,161,574,0.2804878048780488,2071-2100_Beck
5415001,Limnophila sessiliflora,Cfa,Humid subtropical climate,579,669,0.8654708520179372,2071-2100_Beck
3172187,Micranthemum umbrosum,Cfa,Humid subtropical climate,211,291,0.7250859106529209,2071-2100_Beck
5395475,Ligularia dentata,Cfa,Humid subtropical climate,75,572,0.13111888111888112,2071-2100_Beck
6434985,Nuphar advena,Cfa,Humid subtropical climate,997,1728,0.5769675925925926,2071-2100_Beck
3169331,Lysimachia clethroides,Cfb,Temperate oceanic climate,204,4085,0.049938800489596084,2071-2100_Beck
5298334,Iris laevigata,Cfb,Temperate oceanic climate,19,284,0.06690140845070422,2071-2100_Beck
5341508,Nymphoides aquatica,Cfa,Humid subtropical climate,123,155,0.7935483870967742,2071-2100_Beck
5329640,Limnobium spongia,Cfa,Humid subtropical climate,183,212,0.8632075471698113,2071-2100_Beck
5371886,Oenanthe javanica,Cfb,Temperate oceanic climate,26,1763,0.01474758933635848,2071-2100_Beck
6135900,Nuphar japonicum,Cfa,Humid subtropical climate,34,70,0.4857142857142857,2071-2100_Beck
2707884,Mayaca sellowiana,Cfa,Humid subtropical climate,41,241,0.17012448132780084,2071-2100_Beck
2864529,Helanthium tenellum,Cfb,Temperate oceanic climate,2,144,0.013888888888888888,2071-2100_Beck
8078925,Gunnera manicata,Cfb,Temperate oceanic climate,59,90,0.6555555555555556,2071-2100_Beck
2713259,Isolepis nigricans,Cfb,Temperate oceanic climate,26,70,0.37142857142857144,2071-2100_Beck
5395475,Ligularia dentata,Cfb,Temperate oceanic climate,210,572,0.36713286713286714,2071-2100_Beck
2869301,Lysichiton camtschatcensis,Cfb,Temperate oceanic climate,23,145,0.15862068965517243,2071-2100_Beck
3636471,Hydrocotyle novae-zeelandiae,Cfb,Temperate oceanic climate,478,817,0.5850673194614443,2071-2100_Beck
3172187,Micranthemum umbrosum,Cfb,Temperate oceanic climate,9,291,0.030927835051546393,2071-2100_Beck
8078925,Gunnera manicata,Cfa,Humid subtropical climate,10,90,0.1111111111111111,2071-2100_Beck
3172190,Micranthemum glomeratum,Cfa,Humid subtropical climate,20,32,0.625,2071-2100_Beck
2864584,Hydrocleys nymphoides,Cfb,Temperate oceanic climate,85,383,0.22193211488250653,2071-2100_Beck
3636786,Lilaeopsis brasiliensis,Cfb,Temperate oceanic climate,8,20,0.4,2071-2100_Beck
2703459,Oryza sativa,Cfb,Temperate oceanic climate,39,10226,0.003813807940543712,2071-2100_Beck
2864529,Helanthium tenellum,Cfa,Humid subtropical climate,36,144,0.25,2071-2100_Beck
2864513,Helanthium bolivianum,Cfa,Humid subtropical climate,2,42,0.047619047619047616,2071-2100_Beck
5408775,Lobelia sessilifolia,Cfb,Temperate oceanic climate,2,390,0.005128205128205128,2071-2100_Beck
5298796,Iris setosa,Cfa,Humid subtropical climate,1,873,0.001145475372279496,2071-2100_Beck
2766146,Heteranthera zosterifolia,Cfa,Humid subtropical climate,14,55,0.2545454545454545,2071-2100_Beck
3636562,Lilaeopsis mauritiana,Cfb,Temperate oceanic climate,2,3,0.6666666666666666,2071-2100_Beck
3636786,Lilaeopsis brasiliensis,Cfa,Humid subtropical climate,4,20,0.2,2071-2100_Beck
2869301,Lysichiton camtschatcensis,Cfa,Humid subtropical climate,6,145,0.041379310344827586,2071-2100_Beck
3902360,Mentha cervina,Cfa,Humid subtropical climate,9,549,0.01639344262295082,2071-2100_Beck
2882422,Nymphaea tetragona,Cfb,Temperate oceanic climate,4,1503,0.0026613439787092482,2071-2100_Beck
5329643,Limnobium laevigatum,Cfa,Humid subtropical climate,39,297,0.13131313131313133,2071-2100_Beck
5329643,Limnobium laevigatum,Cfb,Temperate oceanic climate,34,297,0.11447811447811448,2071-2100_Beck
5415355,Hygrophila polysperma,Cfa,Humid subtropical climate,492,605,0.8132231404958677,2071-2100_Beck
6063677,Gymnocoronis spilanthoides,Cfb,Temperate oceanic climate,88,357,0.24649859943977592,2071-2100_Beck
3171302,Mazus miquelii,Cfb,Temperate oceanic climate,3,857,0.003500583430571762,2071-2100_Beck
5395559,Ligularia przewalskii,Cfb,Temperate oceanic climate,11,148,0.07432432432432433,2071-2100_Beck
5421030,Ludwigia repens,Cfb,Temperate oceanic climate,1,335,0.0029850746268656717,2071-2100_Beck
5613335,Marsilea crenata,Cfb,Temperate oceanic climate,1,141,0.0070921985815602835,2071-2100_Beck
2882449,Nelumbo nucifera,Cfb,Temperate oceanic climate,49,1618,0.030284301606922127,2071-2100_Beck
5384931,Houttuynia cordata,Cfb,Temperate oceanic climate,257,2958,0.08688302907369845,2071-2100_Beck
5298796,Iris setosa,Cfb,Temperate oceanic climate,10,873,0.011454753722794959,2071-2100_Beck
5415353,Hygrophila corymbosa,Cfa,Humid subtropical climate,5,17,0.29411764705882354,2071-2100_Beck
8561908,Hygrophila difformis,Cfa,Humid subtropical climate,3,6,0.5,2071-2100_Beck
5298900,Iris ensata,Cfb,Temperate oceanic climate,4,357,0.011204481792717087,2071-2100_Beck
6135900,Nuphar japonicum,Cfb,Temperate oceanic climate,1,70,0.014285714285714285,2071-2100_Beck
5421037,Ludwigia arcuata,Cfb,Temperate oceanic climate,3,77,0.03896103896103896,2071-2100_Beck
2984306,Gunnera tinctoria,Cfa,Humid subtropical climate,5,2607,0.0019179133103183737,2071-2100_Beck
5415355,Hygrophila polysperma,Cfb,Temperate oceanic climate,1,605,0.001652892561983471,2071-2100_Beck
6559985,Leptochilus pteropus,Cfa,Humid subtropical climate,2,12,0.16666666666666666,2071-2100_Beck
5421019,Ludwigia glandulosa,Cfb,Temperate oceanic climate,1,110,0.00909090909090909,2071-2100_Beck
5298126,Iris sibirica,Cfb,Temperate oceanic climate,2280,6451,0.35343357618973803,2001-2025-A1FI
5408269,Lobelia cardinalis,Cfb,Temperate oceanic climate,131,9833,0.013322485507983322,2001-2025-A1FI
6070732,Mimulus ringens,Cfb,Temperate oceanic climate,80,3579,0.022352612461581448,2001-2025-A1FI
3152596,Hibiscus moscheutos,Cfb,Temperate oceanic climate,55,2070,0.026570048309178744,2001-2025-A1FI
5330733,Orontium aquaticum,Cfb,Temperate oceanic climate,32,753,0.04249667994687915,2001-2025-A1FI
5298019,Iris versicolor,Cfb,Temperate oceanic climate,165,4103,0.040214477211796246,2001-2025-A1FI
2713316,Isolepis cernua,Cfb,Temperate oceanic climate,3245,5982,0.5424607154797727,2001-2025-A1FI
8120010,Imperata cylindrica,Cfb,Temperate oceanic climate,4831,22899,0.2109699113498406,2001-2025-A1FI
5555442,Myriophyllum crispatum,Cfb,Temperate oceanic climate,447,1591,0.2809553739786298,2001-2025-A1FI
6413522,Juncus ensifolius,Cfb,Temperate oceanic climate,302,1627,0.1856177012907191,2001-2025-A1FI
5421024,Ludwigia peruviana,Cfb,Temperate oceanic climate,162,1794,0.0903010033444816,2001-2025-A1FI
3169340,Lysimachia punctata,Cfb,Temperate oceanic climate,25541,48447,0.5271946663364089,2001-2025-A1FI
6026805,Hydrocotyle tripartita,Cfb,Temperate oceanic climate,926,1556,0.5951156812339332,2001-2025-A1FI
2746005,Hesperantha coccinea,Cfb,Temperate oceanic climate,144,387,0.37209302325581395,2001-2025-A1FI
8418338,Hydrocotyle sibthorpioides,Cfb,Temperate oceanic climate,4280,7813,0.547804940483809,2001-2025-A1FI
2766146,Heteranthera zosterifolia,Cfb,Temperate oceanic climate,8,55,0.14545454545454545,2001-2025-A1FI
2707884,Mayaca sellowiana,Cfb,Temperate oceanic climate,33,241,0.13692946058091288,2001-2025-A1FI
5555409,Myriophyllum simulans,Cfb,Temperate oceanic climate,510,831,0.6137184115523465,2001-2025-A1FI
3902360,Mentha cervina,Cfb,Temperate oceanic climate,69,549,0.12568306010928962,2001-2025-A1FI
3034602,Hydrocotyle verticillata,Cfb,Temperate oceanic climate,162,1541,0.10512654120700844,2001-2025-A1FI
6434985,Nuphar advena,Cfb,Temperate oceanic climate,27,1728,0.015625,2001-2025-A1FI
5409120,Lobelia siphilitica,Cfb,Temperate oceanic climate,82,6291,0.013034493721189,2001-2025-A1FI
5361785,Myriophyllum aquaticum,Cfb,Temperate oceanic climate,3882,8927,0.43486053545423997,2001-2025-A1FI
2984306,Gunnera tinctoria,Cfb,Temperate oceanic climate,2166,2607,0.8308400460299195,2001-2025-A1FI
5415348,Hygrophila costata,Cfb,Temperate oceanic climate,73,790,0.09240506329113925,2001-2025-A1FI
5415005,Limnophila aromatica,Cfb,Temperate oceanic climate,3,269,0.011152416356877323,2001-2025-A1FI
2774158,Ophiopogon japonicus,Cfb,Temperate oceanic climate,17,1463,0.01161995898838004,2001-2025-A1FI
5330182,Peltandra virginica,Cfb,Temperate oceanic climate,19,1656,0.011473429951690822,2001-2025-A1FI
5274865,Marsilea hirsuta,Cfb,Temperate oceanic climate,128,856,0.14953271028037382,2001-2025-A1FI
6026968,Hydrocotyle leucocephala,Cfb,Temperate oceanic climate,49,574,0.08536585365853659,2001-2025-A1FI
3169331,Lysimachia clethroides,Cfb,Temperate oceanic climate,204,4085,0.049938800489596084,2001-2025-A1FI
5298334,Iris laevigata,Cfb,Temperate oceanic climate,19,284,0.06690140845070422,2001-2025-A1FI
5371886,Oenanthe javanica,Cfb,Temperate oceanic climate,26,1763,0.01474758933635848,2001-2025-A1FI
2864529,Helanthium tenellum,Cfb,Temperate oceanic climate,2,144,0.013888888888888888,2001-2025-A1FI
8078925,Gunnera manicata,Cfb,Temperate oceanic climate,59,90,0.6555555555555556,2001-2025-A1FI
2713259,Isolepis nigricans,Cfb,Temperate oceanic climate,26,70,0.37142857142857144,2001-2025-A1FI
5395475,Ligularia dentata,Cfb,Temperate oceanic climate,210,572,0.36713286713286714,2001-2025-A1FI
2869301,Lysichiton camtschatcensis,Cfb,Temperate oceanic climate,23,145,0.15862068965517243,2001-2025-A1FI
3636471,Hydrocotyle novae-zeelandiae,Cfb,Temperate oceanic climate,478,817,0.5850673194614443,2001-2025-A1FI
3172187,Micranthemum umbrosum,Cfb,Temperate oceanic climate,9,291,0.030927835051546393,2001-2025-A1FI
2864584,Hydrocleys nymphoides,Cfb,Temperate oceanic climate,85,383,0.22193211488250653,2001-2025-A1FI
3636786,Lilaeopsis brasiliensis,Cfb,Temperate oceanic climate,8,20,0.4,2001-2025-A1FI
2703459,Oryza sativa,Cfb,Temperate oceanic climate,39,10226,0.003813807940543712,2001-2025-A1FI
5408775,Lobelia sessilifolia,Cfb,Temperate oceanic climate,2,390,0.005128205128205128,2001-2025-A1FI
3636562,Lilaeopsis mauritiana,Cfb,Temperate oceanic climate,2,3,0.6666666666666666,2001-2025-A1FI
2882422,Nymphaea tetragona,Cfb,Temperate oceanic climate,4,1503,0.0026613439787092482,2001-2025-A1FI
5329643,Limnobium laevigatum,Cfb,Temperate oceanic climate,34,297,0.11447811447811448,2001-2025-A1FI
6063677,Gymnocoronis spilanthoides,Cfb,Temperate oceanic climate,88,357,0.24649859943977592,2001-2025-A1FI
3171302,Mazus miquelii,Cfb,Temperate oceanic climate,3,857,0.003500583430571762,2001-2025-A1FI
5395559,Ligularia przewalskii,Cfb,Temperate oceanic climate,11,148,0.07432432432432433,2001-2025-A1FI
5421030,Ludwigia repens,Cfb,Temperate oceanic climate,1,335,0.0029850746268656717,2001-2025-A1FI
5613335,Marsilea crenata,Cfb,Temperate oceanic climate,1,141,0.0070921985815602835,2001-2025-A1FI
2882449,Nelumbo nucifera,Cfb,Temperate oceanic climate,49,1618,0.030284301606922127,2001-2025-A1FI
5384931,Houttuynia cordata,Cfb,Temperate oceanic climate,257,2958,0.08688302907369845,2001-2025-A1FI
5298796,Iris setosa,Cfb,Temperate oceanic climate,10,873,0.011454753722794959,2001-2025-A1FI
5298900,Iris ensata,Cfb,Temperate oceanic climate,4,357,0.011204481792717087,2001-2025-A1FI
6135900,Nuphar japonicum,Cfb,Temperate oceanic climate,1,70,0.014285714285714285,2001-2025-A1FI
5421037,Ludwigia arcuata,Cfb,Temperate oceanic climate,3,77,0.03896103896103896,2001-2025-A1FI
5415355,Hygrophila polysperma,Cfb,Temperate oceanic climate,1,605,0.001652892561983471,2001-2025-A1FI
5421019,Ludwigia glandulosa,Cfb,Temperate oceanic climate,1,110,0.00909090909090909,2001-2025-A1FI
5298126,Iris sibirica,Cfb,Temperate oceanic climate,2280,6451,0.35343357618973803,2026-2050-A1FI
5408269,Lobelia cardinalis,Cfb,Temperate oceanic climate,131,9833,0.013322485507983322,2026-2050-A1FI
6070732,Mimulus ringens,Cfb,Temperate oceanic climate,80,3579,0.022352612461581448,2026-2050-A1FI
3152596,Hibiscus moscheutos,Cfb,Temperate oceanic climate,55,2070,0.026570048309178744,2026-2050-A1FI
