year,accptTK,gbfp_SN,dcmlLtt,dcmlLng,Source,datstID,occrrnS,recrdrl,BEKNAAM,POLY_AREA,AREA,Area_km2,scientific_name,vernacular_name_en,vernacular_name_nl,vernacular_name_fr,ias_link,category,score,origin,popup
2015,2891770,Impatiens glandulifera Royle,50.68122,4.2897,SPW-DEMNA,https://doi.org/10.15468/cqfrx0,PRESENT,<a href=https://www.gbif.org/occurrence/3320050486>,Zenne - Senne,1168339049.21,1168.33904921,1168,Impatiens glandulifera,Himalayan balsam,Reuzenbalsemien,Balsamine de l’Himalaya,https://ias.biodiversity.be/species/show/65,FG1,A3,Asia,Species: Himalayan balsam <em>Impatiens glandulifera</em><br>Year: 2015<br>Dataset: <a href=https://doi.org/10.15468/cqfrx0>https://doi.org/10.15468/cqfrx0</a><br>Source: SPW-DEMNA<br><a href=https://www.gbif.org/occurrence/3320050486>GBIF record</a>
2019,3034825,Heracleum mantegazzianum Sommier & Levier,50.69277,4.38564,SPW-DEMNA,https://doi.org/10.15468/cqfrx0,PRESENT,<a href=https://www.gbif.org/occurrence/3320050413>,Zenne - Senne,1168339049.21,1168.33904921,1168,Heracleum mantegazzianum,Giant hogweed,Reuzenbereklauw,Berce du Caucase,https://ias.biodiversity.be/species/show/10,FG1,A3,Asia,Species: Giant hogweed <em>Heracleum mantegazzianum</em><br>Year: 2019<br>Dataset: <a href=https://doi.org/10.15468/cqfrx0>https://doi.org/10.15468/cqfrx0</a><br>Source: SPW-DEMNA<br><a href=https://www.gbif.org/occurrence/3320050413>GBIF record</a>
2016,3034825,Heracleum mantegazzianum Sommier & Levier,50.54359,4.53399,SPW-DEMNA,https://doi.org/10.15468/cqfrx0,PRESENT,<a href=https://www.gbif.org/occurrence/3320050398>,Dijle - Dyle,1284040130.36,1284.04013036,1284,Heracleum mantegazzianum,Giant hogweed,Reuzenbereklauw,Berce du Caucase,https://ias.biodiversity.be/species/show/10,FG1,A3,Asia,Species: Giant hogweed <em>Heracleum mantegazzianum</em><br>Year: 2016<br>Dataset: <a href=https://doi.org/10.15468/cqfrx0>https://doi.org/10.15468/cqfrx0</a><br>Source: SPW-DEMNA<br><a href=https://www.gbif.org/occurrence/3320050398>GBIF record</a>
2016,3034825,Heracleum mantegazzianum Sommier & Levier,50.69142,4.38554,SPW-DEMNA,https://doi.org/10.15468/cqfrx0,PRESENT,<a href=https://www.gbif.org/occurrence/3320050390>,Zenne - Senne,1168339049.21,1168.33904921,1168,Heracleum mantegazzianum,Giant hogweed,Reuzenbereklauw,Berce du Caucase,https://ias.biodiversity.be/species/show/10,FG1,A3,Asia,Species: Giant hogweed <em>Heracleum mantegazzianum</em><br>Year: 2016<br>Dataset: <a href=https://doi.org/10.15468/cqfrx0>https://doi.org/10.15468/cqfrx0</a><br>Source: SPW-DEMNA<br><a href=https://www.gbif.org/occurrence/3320050390>GBIF record</a>
2014,3034825,Heracleum mantegazzianum Sommier & Levier,50.64374,4.20289,SPW-DEMNA,https://doi.org/10.15468/cqfrx0,PRESENT,<a href=https://www.gbif.org/occurrence/3320050344>,Zenne - Senne,1168339049.21,1168.33904921,1168,Heracleum mantegazzianum,Giant hogweed,Reuzenbereklauw,Berce du Caucase,https://ias.biodiversity.be/species/show/10,FG1,A3,Asia,Species: Giant hogweed <em>Heracleum mantegazzianum</em><br>Year: 2014<br>Dataset: <a href=https://doi.org/10.15468/cqfrx0>https://doi.org/10.15468/cqfrx0</a><br>Source: SPW-DEMNA<br><a href=https://www.gbif.org/occurrence/3320050344>GBIF record</a>
2017,3034825,Heracleum mantegazzianum Sommier & Levier,50.65489,4.23461,SPW-DEMNA,https://doi.org/10.15468/cqfrx0,PRESENT,<a href=https://www.gbif.org/occurrence/3320049550>,Zenne - Senne,1168339049.21,1168.33904921,1168,Heracleum mantegazzianum,Giant hogweed,Reuzenbereklauw,Berce du Caucase,https://ias.biodiversity.be/species/show/10,FG1,A3,Asia,Species: Giant hogweed <em>Heracleum mantegazzianum</em><br>Year: 2017<br>Dataset: <a href=https://doi.org/10.15468/cqfrx0>https://doi.org/10.15468/cqfrx0</a><br>Source: SPW-DEMNA<br><a href=https://www.gbif.org/occurrence/3320049550>GBIF record</a>
2017,3034825,Heracleum mantegazzianum Sommier & Levier,50.6918,4.38575,SPW-DEMNA,https://doi.org/10.15468/cqfrx0,PRESENT,<a href=https://www.gbif.org/occurrence/3320049549>,Zenne - Senne,1168339049.21,1168.33904921,1168,Heracleum mantegazzianum,Giant hogweed,Reuzenbereklauw,Berce du Caucase,https://ias.biodiversity.be/species/show/10,FG1,A3,Asia,Species: Giant hogweed <em>Heracleum mantegazzianum</em><br>Year: 2017<br>Dataset: <a href=https://doi.org/10.15468/cqfrx0>https://doi.org/10.15468/cqfrx0</a><br>Source: SPW-DEMNA<br><a href=https://www.gbif.org/occurrence/3320049549>GBIF record</a>
2016,3034825,Heracleum mantegazzianum Sommier & Levier,50.65614,4.24028,SPW-DEMNA,https://doi.org/10.15468/cqfrx0,PRESENT,<a href=https://www.gbif.org/occurrence/3320049548>,Zenne - Senne,1168339049.21,1168.33904921,1168,Heracleum mantegazzianum,Giant hogweed,Reuzenbereklauw,Berce du Caucase,https://ias.biodiversity.be/species/show/10,FG1,A3,Asia,Species: Giant hogweed <em>Heracleum mantegazzianum</em><br>Year: 2016<br>Dataset: <a href=https://doi.org/10.15468/cqfrx0>https://doi.org/10.15468/cqfrx0</a><br>Source: SPW-DEMNA<br><a href=https://www.gbif.org/occurrence/3320049548>GBIF record</a>
2019,2891770,Impatiens glandulifera Royle,50.59933,4.25022,SPW-DEMNA,https://doi.org/10.15468/cqfrx0,PRESENT,<a href=https://www.gbif.org/occurrence/3320049494>,Zenne - Senne,1168339049.21,1168.33904921,1168,Impatiens glandulifera,Himalayan balsam,Reuzenbalsemien,Balsamine de l’Himalaya,https://ias.biodiversity.be/species/show/65,FG1,A3,Asia,Species: Himalayan balsam <em>Impatiens glandulifera</em><br>Year: 2019<br>Dataset: <a href=https://doi.org/10.15468/cqfrx0>https://doi.org/10.15468/cqfrx0</a><br>Source: SPW-DEMNA<br><a href=https://www.gbif.org/occurrence/3320049494>GBIF record</a>
2017,2891770,Impatiens glandulifera Royle,50.68913,4.25689,SPW-DEMNA,https://doi.org/10.15468/cqfrx0,PRESENT,<a href=https://www.gbif.org/occurrence/3320049493>,Zenne - Senne,1168339049.21,1168.33904921,1168,Impatiens glandulifera,Himalayan balsam,Reuzenbalsemien,Balsamine de l’Himalaya,https://ias.biodiversity.be/species/show/65,FG1,A3,Asia,Species: Himalayan balsam <em>Impatiens glandulifera</em><br>Year: 2017<br>Dataset: <a href=https://doi.org/10.15468/cqfrx0>https://doi.org/10.15468/cqfrx0</a><br>Source: SPW-DEMNA<br><a href=https://www.gbif.org/occurrence/3320049493>GBIF record</a>
2017,2891770,Impatiens glandulifera Royle,50.64337,4.18427,SPW-DEMNA,https://doi.org/10.15468/cqfrx0,PRESENT,<a href=https://www.gbif.org/occurrence/3320049492>,Zenne - Senne,1168339049.21,1168.33904921,1168,Impatiens glandulifera,Himalayan balsam,Reuzenbalsemien,Balsamine de l’Himalaya,https://ias.biodiversity.be/species/show/65,FG1,A3,Asia,Species: Himalayan balsam <em>Impatiens glandulifera</em><br>Year: 2017<br>Dataset: <a href=https://doi.org/10.15468/cqfrx0>https://doi.org/10.15468/cqfrx0</a><br>Source: SPW-DEMNA<br><a href=https://www.gbif.org/occurrence/3320049492>GBIF record</a>
2016,2891770,Impatiens glandulifera Royle,50.6151,4.11596,SPW-DEMNA,https://doi.org/10.15468/cqfrx0,PRESENT,<a href=https://www.gbif.org/occurrence/3320049491>,Zenne - Senne,1168339049.21,1168.33904921,1168,Impatiens glandulifera,Himalayan balsam,Reuzenbalsemien,Balsamine de l’Himalaya,https://ias.biodiversity.be/species/show/65,FG1,A3,Asia,Species: Himalayan balsam <em>Impatiens glandulifera</em><br>Year: 2016<br>Dataset: <a href=https://doi.org/10.15468/cqfrx0>https://doi.org/10.15468/cqfrx0</a><br>Source: SPW-DEMNA<br><a href=https://www.gbif.org/occurrence/3320049491>GBIF record</a>
2015,2891770,Impatiens glandulifera Royle,50.63819,4.21661,SPW-DEMNA,https://doi.org/10.15468/cqfrx0,PRESENT,<a href=https://www.gbif.org/occurrence/3320049490>,Zenne - Senne,1168339049.21,1168.33904921,1168,Impatiens glandulifera,Himalayan balsam,Reuzenbalsemien,Balsamine de l’Himalaya,https://ias.biodiversity.be/species/show/65,FG1,A3,Asia,Species: Himalayan balsam <em>Impatiens glandulifera</em><br>Year: 2015<br>Dataset: <a href=https://doi.org/10.15468/cqfrx0>https://doi.org/10.15468/cqfrx0</a><br>Source: SPW-DEMNA<br><a href=https://www.gbif.org/occurrence/3320049490>GBIF record</a>
2015,2891770,Impatiens glandulifera Royle,50.64225,4.00868,SPW-DEMNA,https://doi.org/10.15468/cqfrx0,PRESENT,<a href=https://www.gbif.org/occurrence/3320049489>,Zenne - Senne,1168339049.21,1168.33904921,1168,Impatiens glandulifera,Himalayan balsam,Reuzenbalsemien,Balsamine de l’Himalaya,https://ias.biodiversity.be/species/show/65,FG1,A3,Asia,Species: Himalayan balsam <em>Impatiens glandulifera</em><br>Year: 2015<br>Dataset: <a href=https://doi.org/10.15468/cqfrx0>https://doi.org/10.15468/cqfrx0</a><br>Source: SPW-DEMNA<br><a href=https://www.gbif.org/occurrence/3320049489>GBIF record</a>
2019,3034825,Heracleum mantegazzianum Sommier & Levier,50.69249,4.37589,SPW-DEMNA,https://doi.org/10.15468/cqfrx0,PRESENT,<a href=https://www.gbif.org/occurrence/3320049412>,Zenne - Senne,1168339049.21,1168.33904921,1168,Heracleum mantegazzianum,Giant hogweed,Reuzenbereklauw,Berce du Caucase,https://ias.biodiversity.be/species/show/10,FG1,A3,Asia,Species: Giant hogweed <em>Heracleum mantegazzianum</em><br>Year: 2019<br>Dataset: <a href=https://doi.org/10.15468/cqfrx0>https://doi.org/10.15468/cqfrx0</a><br>Source: SPW-DEMNA<br><a href=https://www.gbif.org/occurrence/3320049412>GBIF record</a>
2018,3034825,Heracleum mantegazzianum Sommier & Levier,50.71742,4.71727,SPW-DEMNA,https://doi.org/10.15468/cqfrx0,PRESENT,<a href=https://www.gbif.org/occurrence/3320049407>,Dijle - Dyle,1284040130.36,1284.04013036,1284,Heracleum mantegazzianum,Giant hogweed,Reuzenbereklauw,Berce du Caucase,https://ias.biodiversity.be/species/show/10,FG1,A3,Asia,Species: Giant hogweed <em>Heracleum mantegazzianum</em><br>Year: 2018<br>Dataset: <a href=https://doi.org/10.15468/cqfrx0>https://doi.org/10.15468/cqfrx0</a><br>Source: SPW-DEMNA<br><a href=https://www.gbif.org/occurrence/3320049407>GBIF record</a>
2016,3034825,Heracleum mantegazzianum Sommier & Levier,50.69266,4.37821,SPW-DEMNA,https://doi.org/10.15468/cqfrx0,PRESENT,<a href=https://www.gbif.org/occurrence/3320049390>,Zenne - Senne,1168339049.21,1168.33904921,1168,Heracleum mantegazzianum,Giant hogweed,Reuzenbereklauw,Berce du Caucase,https://ias.biodiversity.be/species/show/10,FG1,A3,Asia,Species: Giant hogweed <em>Heracleum mantegazzianum</em><br>Year: 2016<br>Dataset: <a href=https://doi.org/10.15468/cqfrx0>https://doi.org/10.15468/cqfrx0</a><br>Source: SPW-DEMNA<br><a href=https://www.gbif.org/occurrence/3320049390>GBIF record</a>
2015,3034825,Heracleum mantegazzianum Sommier & Levier,50.61512,4.71987,SPW-DEMNA,https://doi.org/10.15468/cqfrx0,PRESENT,<a href=https://www.gbif.org/occurrence/3320049357>,Dijle - Dyle,1284040130.36,1284.04013036,1284,Heracleum mantegazzianum,Giant hogweed,Reuzenbereklauw,Berce du Caucase,https://ias.biodiversity.be/species/show/10,FG1,A3,Asia,Species: Giant hogweed <em>Heracleum mantegazzianum</em><br>Year: 2015<br>Dataset: <a href=https://doi.org/10.15468/cqfrx0>https://doi.org/10.15468/cqfrx0</a><br>Source: SPW-DEMNA<br><a href=https://www.gbif.org/occurrence/3320049357>GBIF record</a>
2015,3034825,Heracleum mantegazzianum Sommier & Levier,50.66427,4.47843,SPW-DEMNA,https://doi.org/10.15468/cqfrx0,PRESENT,<a href=https://www.gbif.org/occurrence/3320049356>,Dijle - Dyle,1284040130.36,1284.04013036,1284,Heracleum mantegazzianum,Giant hogweed,Reuzenbereklauw,Berce du Caucase,https://ias.biodiversity.be/species/show/10,FG1,A3,Asia,Species: Giant hogweed <em>Heracleum mantegazzianum</em><br>Year: 2015<br>Dataset: <a href=https://doi.org/10.15468/cqfrx0>https://doi.org/10.15468/cqfrx0</a><br>Source: SPW-DEMNA<br><a href=https://www.gbif.org/occurrence/3320049356>GBIF record</a>
2015,2891770,Impatiens glandulifera Royle,50.69411,4.21276,SPW-DEMNA,https://doi.org/10.15468/cqfrx0,PRESENT,<a href=https://www.gbif.org/occurrence/3320048566>,Zenne - Senne,1168339049.21,1168.33904921,1168,Impatiens glandulifera,Himalayan balsam,Reuzenbalsemien,Balsamine de l’Himalaya,https://ias.biodiversity.be/species/show/65,FG1,A3,Asia,Species: Himalayan balsam <em>Impatiens glandulifera</em><br>Year: 2015<br>Dataset: <a href=https://doi.org/10.15468/cqfrx0>https://doi.org/10.15468/cqfrx0</a><br>Source: SPW-DEMNA<br><a href=https://www.gbif.org/occurrence/3320048566>GBIF record</a>
2017,3034825,Heracleum mantegazzianum Sommier & Levier,50.69307,4.3823,SPW-DEMNA,https://doi.org/10.15468/cqfrx0,PRESENT,<a href=https://www.gbif.org/occurrence/3320048542>,Zenne - Senne,1168339049.21,1168.33904921,1168,Heracleum mantegazzianum,Giant hogweed,Reuzenbereklauw,Berce du Caucase,https://ias.biodiversity.be/species/show/10,FG1,A3,Asia,Species: Giant hogweed <em>Heracleum mantegazzianum</em><br>Year: 2017<br>Dataset: <a href=https://doi.org/10.15468/cqfrx0>https://doi.org/10.15468/cqfrx0</a><br>Source: SPW-DEMNA<br><a href=https://www.gbif.org/occurrence/3320048542>GBIF record</a>
2016,3034825,Heracleum mantegazzianum Sommier & Levier,50.60712,4.22074,SPW-DEMNA,https://doi.org/10.15468/cqfrx0,PRESENT,<a href=https://www.gbif.org/occurrence/3320048541>,Zenne - Senne,1168339049.21,1168.33904921,1168,Heracleum mantegazzianum,Giant hogweed,Reuzenbereklauw,Berce du Caucase,https://ias.biodiversity.be/species/show/10,FG1,A3,Asia,Species: Giant hogweed <em>Heracleum mantegazzianum</em><br>Year: 2016<br>Dataset: <a href=https://doi.org/10.15468/cqfrx0>https://doi.org/10.15468/cqfrx0</a><br>Source: SPW-DEMNA<br><a href=https://www.gbif.org/occurrence/3320048541>GBIF record</a>
2018,2891770,Impatiens glandulifera Royle,50.61989,4.10092,SPW-DEMNA,https://doi.org/10.15468/cqfrx0,PRESENT,<a href=https://www.gbif.org/occurrence/3320048487>,Zenne - Senne,1168339049.21,1168.33904921,1168,Impatiens glandulifera,Himalayan balsam,Reuzenbalsemien,Balsamine de l’Himalaya,https://ias.biodiversity.be/species/show/65,FG1,A3,Asia,Species: Himalayan balsam <em>Impatiens glandulifera</em><br>Year: 2018<br>Dataset: <a href=https://doi.org/10.15468/cqfrx0>https://doi.org/10.15468/cqfrx0</a><br>Source: SPW-DEMNA<br><a href=https://www.gbif.org/occurrence/3320048487>GBIF record</a>
2018,2891770,Impatiens glandulifera Royle,50.60017,4.29925,SPW-DEMNA,https://doi.org/10.15468/cqfrx0,PRESENT,<a href=https://www.gbif.org/occurrence/3320048486>,Zenne - Senne,1168339049.21,1168.33904921,1168,Impatiens glandulifera,Himalayan balsam,Reuzenbalsemien,Balsamine de l’Himalaya,https://ias.biodiversity.be/species/show/65,FG1,A3,Asia,Species: Himalayan balsam <em>Impatiens glandulifera</em><br>Year: 2018<br>Dataset: <a href=https://doi.org/10.15468/cqfrx0>https://doi.org/10.15468/cqfrx0</a><br>Source: SPW-DEMNA<br><a href=https://www.gbif.org/occurrence/3320048486>GBIF record</a>
2017,2891770,Impatiens glandulifera Royle,50.69204,4.33117,SPW-DEMNA,https://doi.org/10.15468/cqfrx0,PRESENT,<a href=https://www.gbif.org/occurrence/3320048485>,Zenne - Senne,1168339049.21,1168.33904921,1168,Impatiens glandulifera,Himalayan balsam,Reuzenbalsemien,Balsamine de l’Himalaya,https://ias.biodiversity.be/species/show/65,FG1,A3,Asia,Species: Himalayan balsam <em>Impatiens glandulifera</em><br>Year: 2017<br>Dataset: <a href=https://doi.org/10.15468/cqfrx0>https://doi.org/10.15468/cqfrx0</a><br>Source: SPW-DEMNA<br><a href=https://www.gbif.org/occurrence/3320048485>GBIF record</a>
2016,2891770,Impatiens glandulifera Royle,50.70352,4.36354,SPW-DEMNA,https://doi.org/10.15468/cqfrx0,PRESENT,<a href=https://www.gbif.org/occurrence/3320048484>,Zenne - Senne,1168339049.21,1168.33904921,1168,Impatiens glandulifera,Himalayan balsam,Reuzenbalsemien,Balsamine de l’Himalaya,https://ias.biodiversity.be/species/show/65,FG1,A3,Asia,Species: Himalayan balsam <em>Impatiens glandulifera</em><br>Year: 2016<br>Dataset: <a href=https://doi.org/10.15468/cqfrx0>https://doi.org/10.15468/cqfrx0</a><br>Source: SPW-DEMNA<br><a href=https://www.gbif.org/occurrence/3320048484>GBIF record</a>
2015,2891770,Impatiens glandulifera Royle,50.59786,4.3673400000000004,SPW-DEMNA,https://doi.org/10.15468/cqfrx0,PRESENT,<a href=https://www.gbif.org/occurrence/3320048483>,Zenne - Senne,1168339049.21,1168.33904921,1168,Impatiens glandulifera,Himalayan balsam,Reuzenbalsemien,Balsamine de l’Himalaya,https://ias.biodiversity.be/species/show/65,FG1,A3,Asia,Species: Himalayan balsam <em>Impatiens glandulifera</em><br>Year: 2015<br>Dataset: <a href=https://doi.org/10.15468/cqfrx0>https://doi.org/10.15468/cqfrx0</a><br>Source: SPW-DEMNA<br><a href=https://www.gbif.org/occurrence/3320048483>GBIF record</a>
2015,2891770,Impatiens glandulifera Royle,50.65449,4.10117,SPW-DEMNA,https://doi.org/10.15468/cqfrx0,PRESENT,<a href=https://www.gbif.org/occurrence/3320048482>,Zenne - Senne,1168339049.21,1168.33904921,1168,Impatiens glandulifera,Himalayan balsam,Reuzenbalsemien,Balsamine de l’Himalaya,https://ias.biodiversity.be/species/show/65,FG1,A3,Asia,Species: Himalayan balsam <em>Impatiens glandulifera</em><br>Year: 2015<br>Dataset: <a href=https://doi.org/10.15468/cqfrx0>https://doi.org/10.15468/cqfrx0</a><br>Source: SPW-DEMNA<br><a href=https://www.gbif.org/occurrence/3320048482>GBIF record</a>
2020,3034825,Heracleum mantegazzianum Sommier & Levier,50.6765,4.2867,SPW-DEMNA,https://doi.org/10.15468/cqfrx0,PRESENT,<a href=https://www.gbif.org/occurrence/3320048419>,Zenne - Senne,1168339049.21,1168.33904921,1168,Heracleum mantegazzianum,Giant hogweed,Reuzenbereklauw,Berce du Caucase,https://ias.biodiversity.be/species/show/10,FG1,A3,Asia,Species: Giant hogweed <em>Heracleum mantegazzianum</em><br>Year: 2020<br>Dataset: <a href=https://doi.org/10.15468/cqfrx0>https://doi.org/10.15468/cqfrx0</a><br>Source: SPW-DEMNA<br><a href=https://www.gbif.org/occurrence/3320048419>GBIF record</a>
2015,3034825,Heracleum mantegazzianum Sommier & Levier,50.66921,4.48461,SPW-DEMNA,https://doi.org/10.15468/cqfrx0,PRESENT,<a href=https://www.gbif.org/occurrence/3320048353>,Dijle - Dyle,1284040130.36,1284.04013036,1284,Heracleum mantegazzianum,Giant hogweed,Reuzenbereklauw,Berce du Caucase,https://ias.biodiversity.be/species/show/10,FG1,A3,Asia,Species: Giant hogweed <em>Heracleum mantegazzianum</em><br>Year: 2015<br>Dataset: <a href=https://doi.org/10.15468/cqfrx0>https://doi.org/10.15468/cqfrx0</a><br>Source: SPW-DEMNA<br><a href=https://www.gbif.org/occurrence/3320048353>GBIF record</a>
2015,3034825,Heracleum mantegazzianum Sommier & Levier,50.65938,4.36408,SPW-DEMNA,https://doi.org/10.15468/cqfrx0,PRESENT,<a href=https://www.gbif.org/occurrence/3320048352>,Zenne - Senne,1168339049.21,1168.33904921,1168,Heracleum mantegazzianum,Giant hogweed,Reuzenbereklauw,Berce du Caucase,https://ias.biodiversity.be/species/show/10,FG1,A3,Asia,Species: Giant hogweed <em>Heracleum mantegazzianum</em><br>Year: 2015<br>Dataset: <a href=https://doi.org/10.15468/cqfrx0>https://doi.org/10.15468/cqfrx0</a><br>Source: SPW-DEMNA<br><a href=https://www.gbif.org/occurrence/3320048352>GBIF record</a>
2014,3034825,Heracleum mantegazzianum Sommier & Levier,50.53609,4.3021,SPW-DEMNA,https://doi.org/10.15468/cqfrx0,PRESENT,<a href=https://www.gbif.org/occurrence/3320048348>,Zenne - Senne,1168339049.21,1168.33904921,1168,Heracleum mantegazzianum,Giant hogweed,Reuzenbereklauw,Berce du Caucase,https://ias.biodiversity.be/species/show/10,FG1,A3,Asia,Species: Giant hogweed <em>Heracleum mantegazzianum</em><br>Year: 2014<br>Dataset: <a href=https://doi.org/10.15468/cqfrx0>https://doi.org/10.15468/cqfrx0</a><br>Source: SPW-DEMNA<br><a href=https://www.gbif.org/occurrence/3320048348>GBIF record</a>
2015,3034825,Heracleum mantegazzianum Sommier & Levier,50.78469,4.69495,SPW-DEMNA,https://doi.org/10.15468/cqfrx0,PRESENT,<a href=https://www.gbif.org/occurrence/3320048347>,Dijle - Dyle,1284040130.36,1284.04013036,1284,Heracleum mantegazzianum,Giant hogweed,Reuzenbereklauw,Berce du Caucase,https://ias.biodiversity.be/species/show/10,FG1,A3,Asia,Species: Giant hogweed <em>Heracleum mantegazzianum</em><br>Year: 2015<br>Dataset: <a href=https://doi.org/10.15468/cqfrx0>https://doi.org/10.15468/cqfrx0</a><br>Source: SPW-DEMNA<br><a href=https://www.gbif.org/occurrence/3320048347>GBIF record</a>
2015,2891770,Impatiens glandulifera Royle,50.68019,4.24666,SPW-DEMNA,https://doi.org/10.15468/cqfrx0,PRESENT,<a href=https://www.gbif.org/occurrence/3320047564>,Zenne - Senne,1168339049.21,1168.33904921,1168,Impatiens glandulifera,Himalayan balsam,Reuzenbalsemien,Balsamine de l’Himalaya,https://ias.biodiversity.be/species/show/65,FG1,A3,Asia,Species: Himalayan balsam <em>Impatiens glandulifera</em><br>Year: 2015<br>Dataset: <a href=https://doi.org/10.15468/cqfrx0>https://doi.org/10.15468/cqfrx0</a><br>Source: SPW-DEMNA<br><a href=https://www.gbif.org/occurrence/3320047564>GBIF record</a>
2017,3034825,Heracleum mantegazzianum Sommier & Levier,50.57699,4.07615,SPW-DEMNA,https://doi.org/10.15468/cqfrx0,PRESENT,<a href=https://www.gbif.org/occurrence/3320047541>,Zenne - Senne,1168339049.21,1168.33904921,1168,Heracleum mantegazzianum,Giant hogweed,Reuzenbereklauw,Berce du Caucase,https://ias.biodiversity.be/species/show/10,FG1,A3,Asia,Species: Giant hogweed <em>Heracleum mantegazzianum</em><br>Year: 2017<br>Dataset: <a href=https://doi.org/10.15468/cqfrx0>https://doi.org/10.15468/cqfrx0</a><br>Source: SPW-DEMNA<br><a href=https://www.gbif.org/occurrence/3320047541>GBIF record</a>
2016,3034825,Heracleum mantegazzianum Sommier & Levier,50.53307,4.30025,SPW-DEMNA,https://doi.org/10.15468/cqfrx0,PRESENT,<a href=https://www.gbif.org/occurrence/3320047540>,Zenne - Senne,1168339049.21,1168.33904921,1168,Heracleum mantegazzianum,Giant hogweed,Reuzenbereklauw,Berce du Caucase,https://ias.biodiversity.be/species/show/10,FG1,A3,Asia,Species: Giant hogweed <em>Heracleum mantegazzianum</em><br>Year: 2016<br>Dataset: <a href=https://doi.org/10.15468/cqfrx0>https://doi.org/10.15468/cqfrx0</a><br>Source: SPW-DEMNA<br><a href=https://www.gbif.org/occurrence/3320047540>GBIF record</a>
2018,2891770,Impatiens glandulifera Royle,50.59979,4.22904,SPW-DEMNA,https://doi.org/10.15468/cqfrx0,PRESENT,<a href=https://www.gbif.org/occurrence/3320047486>,Zenne - Senne,1168339049.21,1168.33904921,1168,Impatiens glandulifera,Himalayan balsam,Reuzenbalsemien,Balsamine de l’Himalaya,https://ias.biodiversity.be/species/show/65,FG1,A3,Asia,Species: Himalayan balsam <em>Impatiens glandulifera</em><br>Year: 2018<br>Dataset: <a href=https://doi.org/10.15468/cqfrx0>https://doi.org/10.15468/cqfrx0</a><br>Source: SPW-DEMNA<br><a href=https://www.gbif.org/occurrence/3320047486>GBIF record</a>
2018,2891770,Impatiens glandulifera Royle,50.66366,4.22068,SPW-DEMNA,https://doi.org/10.15468/cqfrx0,PRESENT,<a href=https://www.gbif.org/occurrence/3320047485>,Zenne - Senne,1168339049.21,1168.33904921,1168,Impatiens glandulifera,Himalayan balsam,Reuzenbalsemien,Balsamine de l’Himalaya,https://ias.biodiversity.be/species/show/65,FG1,A3,Asia,Species: Himalayan balsam <em>Impatiens glandulifera</em><br>Year: 2018<br>Dataset: <a href=https://doi.org/10.15468/cqfrx0>https://doi.org/10.15468/cqfrx0</a><br>Source: SPW-DEMNA<br><a href=https://www.gbif.org/occurrence/3320047485>GBIF record</a>
2017,2891770,Impatiens glandulifera Royle,50.69832,4.32943,SPW-DEMNA,https://doi.org/10.15468/cqfrx0,PRESENT,<a href=https://www.gbif.org/occurrence/3320047484>,Zenne - Senne,1168339049.21,1168.33904921,1168,Impatiens glandulifera,Himalayan balsam,Reuzenbalsemien,Balsamine de l’Himalaya,https://ias.biodiversity.be/species/show/65,FG1,A3,Asia,Species: Himalayan balsam <em>Impatiens glandulifera</em><br>Year: 2017<br>Dataset: <a href=https://doi.org/10.15468/cqfrx0>https://doi.org/10.15468/cqfrx0</a><br>Source: SPW-DEMNA<br><a href=https://www.gbif.org/occurrence/3320047484>GBIF record</a>
2016,2891770,Impatiens glandulifera Royle,50.54302,4.18883,SPW-DEMNA,https://doi.org/10.15468/cqfrx0,PRESENT,<a href=https://www.gbif.org/occurrence/3320047483>,Zenne - Senne,1168339049.21,1168.33904921,1168,Impatiens glandulifera,Himalayan balsam,Reuzenbalsemien,Balsamine de l’Himalaya,https://ias.biodiversity.be/species/show/65,FG1,A3,Asia,Species: Himalayan balsam <em>Impatiens glandulifera</em><br>Year: 2016<br>Dataset: <a href=https://doi.org/10.15468/cqfrx0>https://doi.org/10.15468/cqfrx0</a><br>Source: SPW-DEMNA<br><a href=https://www.gbif.org/occurrence/3320047483>GBIF record</a>
2015,2891770,Impatiens glandulifera Royle,50.54546,4.18129,SPW-DEMNA,https://doi.org/10.15468/cqfrx0,PRESENT,<a href=https://www.gbif.org/occurrence/3320047482>,Zenne - Senne,1168339049.21,1168.33904921,1168,Impatiens glandulifera,Himalayan balsam,Reuzenbalsemien,Balsamine de l’Himalaya,https://ias.biodiversity.be/species/show/65,FG1,A3,Asia,Species: Himalayan balsam <em>Impatiens glandulifera</em><br>Year: 2015<br>Dataset: <a href=https://doi.org/10.15468/cqfrx0>https://doi.org/10.15468/cqfrx0</a><br>Source: SPW-DEMNA<br><a href=https://www.gbif.org/occurrence/3320047482>GBIF record</a>
2015,2891770,Impatiens glandulifera Royle,50.67873,4.23773,SPW-DEMNA,https://doi.org/10.15468/cqfrx0,PRESENT,<a href=https://www.gbif.org/occurrence/3320047481>,Zenne - Senne,1168339049.21,1168.33904921,1168,Impatiens glandulifera,Himalayan balsam,Reuzenbalsemien,Balsamine de l’Himalaya,https://ias.biodiversity.be/species/show/65,FG1,A3,Asia,Species: Himalayan balsam <em>Impatiens glandulifera</em><br>Year: 2015<br>Dataset: <a href=https://doi.org/10.15468/cqfrx0>https://doi.org/10.15468/cqfrx0</a><br>Source: SPW-DEMNA<br><a href=https://www.gbif.org/occurrence/3320047481>GBIF record</a>
