acceptedTaxonKey,acceptedScientificName,GRIDCODE,Classification,n_climate,n_totaal,perc_climate
2714156,Cyperus alternifolius,4,BWh,17,540,0.03148148148148148
2869246,Cryptocoryne crispatula,3,Aw,23,32,0.71875
2865524,Vallisneria australis,9,Csb,32,775,0.04129032258064516
5555442,Myriophyllum crispatum,8,Csa,58,1778,0.03262092238470191
5329014,Sagittaria subulata,14,Cfa,22,155,0.14193548387096774
3636786,Lilaeopsis brasiliensis,15,Cfb,8,15,0.5333333333333333
5415355,Hygrophila polysperma,4,BWh,1,736,0.001358695652173913
5296015,Sisyrinchium angustifolium,6,BSh,8,1831,0.004369197160021846
5329038,Sagittaria graminea,2,Am,14,732,0.01912568306010929
5371684,Caltha leptosepala,9,Csb,46,1626,0.028290282902829027
5371886,Oenanthe javanica,12,Cwb,45,1737,0.025906735751295335
5296015,Sisyrinchium angustifolium,1,Af,7,1831,0.0038230475150191155
2714156,Cyperus alternifolius,15,Cfb,26,540,0.04814814814814815
2984291,Proserpinaca palustris,3,Aw,21,600,0.035
5326622,Tulbaghia violacea,11,Cwa,9,367,0.02452316076294278
3152596,Hibiscus moscheutos,15,Cfb,50,2431,0.020567667626491155
5371684,Caltha leptosepala,26,Dfb,53,1626,0.032595325953259535
5408775,Lobelia sessilifolia,22,Dwb,35,397,0.08816120906801007
2864584,Hydrocleys nymphoides,14,Cfa,84,383,0.2193211488250653
2774158,Ophiopogon japonicus,11,Cwa,64,1401,0.04568165596002855
5303044,Thalia geniculata,12,Cwb,6,1835,0.0032697547683923707
5415353,Hygrophila corymbosa,6,BSh,11,17,0.6470588235294118
5408269,Lobelia cardinalis,11,Cwa,79,11057,0.00714479515239215
5326622,Tulbaghia violacea,15,Cfb,39,367,0.10626702997275204
6434985,Nuphar advena,6,BSh,10,1997,0.005007511266900351
5408269,Lobelia cardinalis,8,Csa,44,11057,0.003979379578547527
2766146,Heteranthera zosterifolia,14,Cfa,16,54,0.2962962962962963
5330733,Orontium aquaticum,15,Cfb,8,761,0.010512483574244415
3086504,Anemopsis californica,3,Aw,3,2573,0.001165954139137194
2651586,Ceratopteris thalictroides,0,NA,27,2071,0.013037180106228875
5329570,Hydrilla verticillata,22,Dwb,9,9556,9.418166596902469e-4
3170959,Erythranthe cardinalis,19,Dsc,8,2278,0.003511852502194908
2721618,Rhynchospora colorata,11,Cwa,27,1978,0.013650151668351871
3170959,Erythranthe cardinalis,6,BSh,38,2278,0.016681299385425813
5371684,Caltha leptosepala,15,Cfb,21,1626,0.012915129151291513
2713259,Isolepis nigricans,12,Cwb,15,81,0.18518518518518517
5415353,Hygrophila corymbosa,25,Dfa,2,17,0.11764705882352941
5328557,Aponogeton boivinianus,3,Aw,11,13,0.8461538461538461
2988113,Filipendula rubra,14,Cfa,5,373,0.013404825737265416
3674859,Alternanthera reineckii,3,Aw,9,23,0.391304347826087
2873807,Acorus gramineus,12,Cwb,12,434,0.027649769585253458
2701978,Juncus repens,1,Af,14,211,0.06635071090047394
2882422,Nymphaea tetragona,19,Dsc,18,1347,0.013363028953229399
2859976,Zephyranthes candida,8,Csa,4,678,0.0058997050147492625
3723590,Gunnera magellanica,9,Csb,5,355,0.014084507042253521
5296015,Sisyrinchium angustifolium,2,Am,18,1831,0.009830693610049153
2882422,Nymphaea tetragona,27,Dfc,944,1347,0.7008166295471417
3723590,Gunnera magellanica,7,BSk,4,355,0.011267605633802818
2864529,Helanthium tenellum,14,Cfa,36,129,0.27906976744186046
3152596,Hibiscus moscheutos,26,Dfb,63,2431,0.025915261209378856
3086504,Anemopsis californica,18,Dsb,7,2573,0.0027205596579867857
2984291,Proserpinaca palustris,2,Am,4,600,0.006666666666666667
5298796,Iris setosa,23,Dwc,43,934,0.046038543897216275
5303044,Thalia geniculata,6,BSh,35,1835,0.01907356948228883
5421030,Ludwigia repens,2,Am,9,293,0.030716723549488054
5274875,Marsilea quadrifolia,3,Aw,10,1506,0.006640106241699867
2882422,Nymphaea tetragona,23,Dwc,35,1347,0.025983667409057165
2746005,Hesperantha coccinea,9,Csb,4,356,0.011235955056179775
7122825,Rotala rotundifolia,15,Cfb,8,303,0.026402640264026403
5326622,Tulbaghia violacea,12,Cwb,9,367,0.02452316076294278
2859976,Zephyranthes candida,7,BSk,4,678,0.0058997050147492625
2808791,Bletilla striata,26,Dfb,4,291,0.013745704467353952
2714156,Cyperus alternifolius,8,Csa,41,540,0.07592592592592592
5414324,Primula japonica,15,Cfb,18,128,0.140625
2882422,Nymphaea tetragona,15,Cfb,4,1347,0.002969561989606533
10778277,Cladophora aegagropila,26,Dfb,4,16,0.25
3925689,Ranunculus inundatus,6,BSh,18,2593,0.006941766293868106
5274865,Marsilea hirsuta,5,BWk,25,1332,0.01876876876876877
6026805,Hydrocotyle tripartita,16,Cfc,4,1785,0.002240896358543417
5555409,Myriophyllum simulans,16,Cfc,28,940,0.029787234042553193
5555409,Myriophyllum simulans,29,ET,3,940,0.0031914893617021275
5274865,Marsilea hirsuta,3,Aw,40,1332,0.03003003003003003
2864584,Hydrocleys nymphoides,7,BSk,1,383,0.0026109660574412533
2865524,Vallisneria australis,26,Dfb,1,775,0.0012903225806451613
5329151,Sagittaria filiformis,15,Cfb,1,31,0.03225806451612903
2713316,Isolepis cernua,29,ET,19,6999,0.002714673524789256
2865496,Vallisneria nana,3,Aw,82,371,0.2210242587601078
5421037,Ludwigia arcuata,15,Cfb,3,46,0.06521739130434782
3730140,Glossostigma elatinoides,16,Cfc,3,484,0.006198347107438017
5555409,Myriophyllum simulans,3,Aw,3,940,0.0031914893617021275
5838386,Vesicularia montagnei,1,Af,19,81,0.2345679012345679
5328834,Echinodorus grandiflorus,1,Af,20,295,0.06779661016949153
3986548,Cabomba aquatica,30,EF,1,148,0.006756756756756757
2864584,Hydrocleys nymphoides,6,BSh,24,383,0.06266318537859007
5415348,Hygrophila costata,12,Cwb,6,673,0.008915304606240713
2714156,Cyperus alternifolius,5,BWk,1,540,0.001851851851851852
2714156,Cyperus alternifolius,7,BSk,90,540,0.16666666666666666
5330776,Colocasia esculenta,7,BSk,31,5960,0.005201342281879195
7122825,Rotala rotundifolia,2,Am,18,303,0.0594059405940594
2714156,Cyperus alternifolius,12,Cwb,7,540,0.012962962962962963
5329640,Limnobium spongia,9,Csb,3,214,0.014018691588785047
2713316,Isolepis cernua,12,Cwb,33,6999,0.004714959279897128
2774158,Ophiopogon japonicus,15,Cfb,18,1401,0.01284796573875803
5298900,Iris ensata,21,Dwa,65,358,0.18156424581005587
5326622,Tulbaghia violacea,3,Aw,6,367,0.01634877384196185
2721618,Rhynchospora colorata,1,Af,55,1978,0.027805864509605663
3152596,Hibiscus moscheutos,0,NA,6,2431,0.0024681201151789387
5298796,Iris setosa,28,Dfd,44,934,0.047109207708779445
5274875,Marsilea quadrifolia,1,Af,2,1506,0.0013280212483399733
5408775,Lobelia sessilifolia,19,Dsc,4,397,0.010075566750629723
5329570,Hydrilla verticillata,27,Dfc,27,9556,0.002825449979070741
5330182,Peltandra virginica,2,Am,6,1614,0.0037174721189591076
5408269,Lobelia cardinalis,18,Dsb,16,11057,0.0014470471194718277
5329570,Hydrilla verticillata,11,Cwa,53,9556,0.005546253662620343
5326622,Tulbaghia violacea,2,Am,1,367,0.0027247956403269754
3172187,Micranthemum umbrosum,2,Am,14,270,0.05185185185185185
5303044,Thalia geniculata,15,Cfb,5,1835,0.0027247956403269754
7308820,Pogostemon stellatus,1,Af,32,294,0.10884353741496598
2701978,Juncus repens,2,Am,2,211,0.009478672985781991
5328774,Echinodorus cordifolius,6,BSh,7,273,0.02564102564102564
3188674,Rotala indica,0,NA,37,625,0.0592
5415001,Limnophila sessiliflora,0,NA,45,776,0.05798969072164949
5290154,Phragmites karka,0,NA,24,310,0.07741935483870968
5371886,Oenanthe javanica,0,NA,18,1737,0.010362694300518135
5298900,Iris ensata,0,NA,33,358,0.09217877094972067
5414324,Primula japonica,14,Cfa,4,128,0.03125
5408775,Lobelia sessilifolia,0,NA,39,397,0.0982367758186398
2774158,Ophiopogon japonicus,0,NA,15,1401,0.010706638115631691
5290154,Phragmites karka,14,Cfa,52,310,0.16774193548387098
6135900,Nuphar japonicum,25,Dfa,27,68,0.39705882352941174
5274875,Marsilea quadrifolia,0,NA,12,1506,0.00796812749003984
2882422,Nymphaea tetragona,25,Dfa,58,1347,0.04305864884929473
2808791,Bletilla striata,0,NA,6,291,0.020618556701030927
3723590,Gunnera magellanica,0,NA,3,355,0.008450704225352112
5298796,Iris setosa,26,Dfb,73,934,0.07815845824411134
5298900,Iris ensata,27,Dfc,4,358,0.0111731843575419
5329014,Sagittaria subulata,18,Dsb,1,155,0.0064516129032258064
5330182,Peltandra virginica,9,Csb,6,1614,0.0037174721189591076
5329014,Sagittaria subulata,9,Csb,1,155,0.0064516129032258064
5298796,Iris setosa,0,NA,23,934,0.02462526766595289
2730262,Eriophorum russeolum,26,Dfb,10,1448,0.006906077348066298
5298796,Iris setosa,16,Cfc,5,934,0.0053533190578158455
5296015,Sisyrinchium angustifolium,7,BSk,20,1831,0.010922992900054615
5298796,Iris setosa,21,Dwa,2,934,0.0021413276231263384
2864584,Hydrocleys nymphoides,25,Dfa,2,383,0.005221932114882507
5298796,Iris setosa,15,Cfb,10,934,0.010706638115631691
2864584,Hydrocleys nymphoides,26,Dfb,5,383,0.013054830287206266
5555442,Myriophyllum crispatum,16,Cfc,2,1778,0.0011248593925759281
5298900,Iris ensata,15,Cfb,4,358,0.0111731843575419
5415005,Limnophila aromatica,11,Cwa,28,266,0.10526315789473684
2865496,Vallisneria nana,6,BSh,80,371,0.215633423180593
2865496,Vallisneria nana,14,Cfa,118,371,0.31805929919137466
10778277,Cladophora aegagropila,14,Cfa,5,16,0.3125
5329038,Sagittaria graminea,7,BSk,18,732,0.02459016393442623
5329570,Hydrilla verticillata,0,NA,59,9556,0.006174131435747175
2865496,Vallisneria nana,4,BWh,24,371,0.0646900269541779
2865496,Vallisneria nana,1,Af,7,371,0.018867924528301886
2713316,Isolepis cernua,5,BWk,25,6999,0.0035719388484069152
3730140,Glossostigma elatinoides,3,Aw,2,484,0.004132231404958678
5381811,Phyllanthus fluitans,3,Aw,32,66,0.48484848484848486
2713316,Isolepis cernua,11,Cwa,9,6999,0.0012858979854264896
2715505,Cyperus prolifer,0,NA,17,278,0.06115107913669065
2746005,Hesperantha coccinea,14,Cfa,1,356,0.0028089887640449437
2716311,Cyperus papyrus,0,NA,14,1419,0.009866102889358703
3925689,Ranunculus inundatus,8,Csa,9,2593,0.003470883146934053
2714156,Cyperus alternifolius,26,Dfb,22,540,0.040740740740740744
2715828,Cyperus haspan,0,NA,58,4267,0.013592688071244434
5371886,Oenanthe javanica,2,Am,2,1737,0.0011514104778353484
5415005,Limnophila aromatica,3,Aw,85,266,0.31954887218045114
2865496,Vallisneria nana,11,Cwa,6,371,0.016172506738544475
2864584,Hydrocleys nymphoides,11,Cwa,11,383,0.028720626631853787
7308820,Pogostemon stellatus,3,Aw,225,294,0.7653061224489796
2865496,Vallisneria nana,0,NA,2,371,0.005390835579514825
2865496,Vallisneria nana,2,Am,5,371,0.013477088948787063
5555442,Myriophyllum crispatum,3,Aw,5,1778,0.00281214848143982
5328774,Echinodorus cordifolius,2,Am,3,273,0.01098901098901099
3188674,Rotala indica,8,Csa,17,625,0.0272
5421019,Ludwigia glandulosa,8,Csa,1,153,0.006535947712418301
3730140,Glossostigma elatinoides,8,Csa,3,484,0.006198347107438017
5421030,Ludwigia repens,8,Csa,19,293,0.06484641638225255
3172187,Micranthemum umbrosum,8,Csa,1,270,0.003703703703703704
5415005,Limnophila aromatica,8,Csa,2,266,0.007518796992481203
5329640,Limnobium spongia,7,BSk,2,214,0.009345794392523364
2651586,Ceratopteris thalictroides,8,Csa,2,2071,9.657170449058426e-4
5329640,Limnobium spongia,8,Csa,6,214,0.028037383177570093
5381811,Phyllanthus fluitans,8,Csa,1,66,0.015151515151515152
5415355,Hygrophila polysperma,8,Csa,1,736,0.001358695652173913
8276892,Hygrophila pinnatifida,8,Csa,1,1,1
7549085,Hygrophila difformis,8,Csa,1,7,0.14285714285714285
3086504,Anemopsis californica,14,Cfa,2,2573,7.77302759424796e-4
2766146,Heteranthera zosterifolia,8,Csa,3,54,0.05555555555555555
7447672,Utricularia graminifolia,8,Csa,1,19,0.05263157894736842
2774158,Ophiopogon japonicus,8,Csa,2,1401,0.0014275517487508922
2873807,Acorus gramineus,8,Csa,1,434,0.002304147465437788
5328834,Echinodorus grandiflorus,12,Cwb,4,295,0.013559322033898305
3730140,Glossostigma elatinoides,14,Cfa,8,484,0.01652892561983471
5555442,Myriophyllum crispatum,27,Dfc,1,1778,5.624296962879641e-4
3723590,Gunnera magellanica,16,Cfc,9,355,0.02535211267605634
10778277,Cladophora aegagropila,27,Dfc,1,16,0.0625
2873807,Acorus gramineus,15,Cfb,11,434,0.02534562211981567
5326622,Tulbaghia violacea,6,BSh,14,367,0.03814713896457766
7554313,Primula rosea,12,Cwb,1,10,0.1
2721618,Rhynchospora colorata,12,Cwb,14,1978,0.007077856420626896
3152596,Hibiscus moscheutos,1,Af,1,2431,4.1135335252982314e-4
5329014,Sagittaria subulata,0,NA,5,155,0.03225806451612903
5329570,Hydrilla verticillata,5,BWk,15,9556,0.0015696944328170784
5555409,Myriophyllum simulans,11,Cwa,15,940,0.015957446808510637
2651586,Ceratopteris thalictroides,4,BWh,23,2071,0.01110574601641719
5272847,Aegagropila linnaei,15,Cfb,265,753,0.351925630810093
5272847,Aegagropila linnaei,16,Cfc,1,753,0.0013280212483399733
6135900,Nuphar japonicum,0,NA,2,68,0.029411764705882353
2650967,Bolbitis heudelotii,1,Af,11,150,0.07333333333333333
5274865,Marsilea hirsuta,9,Csb,21,1332,0.015765765765765764
6026805,Hydrocotyle tripartita,7,BSk,6,1785,0.0033613445378151263
5274865,Marsilea hirsuta,0,NA,6,1332,0.0045045045045045045
5408775,Lobelia sessilifolia,23,Dwc,2,397,0.005037783375314861
5415001,Limnophila sessiliflora,2,Am,5,776,0.006443298969072165
2716311,Cyperus papyrus,5,BWk,9,1419,0.006342494714587738
2859976,Zephyranthes candida,21,Dwa,3,678,0.004424778761061947
5330776,Colocasia esculenta,5,BWk,4,5960,6.711409395973154e-4
2716311,Cyperus papyrus,4,BWh,76,1419,0.053558844256518676
2865980,Blyxa japonica,3,Aw,10,62,0.16129032258064516
5415355,Hygrophila polysperma,3,Aw,20,736,0.02717391304347826
7308820,Pogostemon stellatus,15,Cfb,18,294,0.061224489795918366
2873807,Acorus gramineus,3,Aw,17,434,0.03917050691244239
7447672,Utricularia graminifolia,11,Cwa,2,19,0.10526315789473684
5371886,Oenanthe javanica,3,Aw,16,1737,0.009211283822682787
5415005,Limnophila aromatica,15,Cfb,18,266,0.06766917293233082
3723590,Gunnera magellanica,26,Dfb,23,355,0.0647887323943662
2713316,Isolepis cernua,26,Dfb,8,6999,0.001143020431490213
5371886,Oenanthe javanica,21,Dwa,170,1737,0.09786989061600461
2859976,Zephyranthes candida,0,NA,5,678,0.007374631268436578
5415005,Limnophila aromatica,6,BSh,1,266,0.0037593984962406013
2869244,Cryptocoryne beckettii,1,Af,4,4,1
5555409,Myriophyllum simulans,2,Am,3,940,0.0031914893617021275
5415355,Hygrophila polysperma,15,Cfb,2,736,0.002717391304347826
3730140,Glossostigma elatinoides,0,NA,2,484,0.004132231404958678
5421030,Ludwigia repens,15,Cfb,1,293,0.0034129692832764505
2869235,Cryptocoryne affinis,1,Af,2,2,1
3170959,Erythranthe cardinalis,15,Cfb,1,2278,4.389815627743635e-4
2651586,Ceratopteris thalictroides,15,Cfb,8,2071,0.00386286817962337
5290154,Phragmites karka,29,ET,1,310,0.0032258064516129032
3730140,Glossostigma elatinoides,4,BWh,1,484,0.002066115702479339
5329640,Limnobium spongia,0,NA,1,214,0.004672897196261682
7100524,Sarracenia rosea,9,Csb,1,219,0.0045662100456621
3170959,Erythranthe cardinalis,11,Cwa,11,2278,0.004828797190517998
5421019,Ludwigia glandulosa,1,Af,1,153,0.006535947712418301
5838386,Vesicularia montagnei,0,NA,3,81,0.037037037037037035
2853698,Crinum natans,3,Aw,18,90,0.2
3172187,Micranthemum umbrosum,29,ET,1,270,0.003703703703703704
5421030,Ludwigia repens,4,BWh,1,293,0.0034129692832764505
3730835,Bacopa australis,3,Aw,45,50,0.9
2865524,Vallisneria australis,4,BWh,2,775,0.0025806451612903226
5555409,Myriophyllum simulans,5,BWk,5,940,0.005319148936170213
3925689,Ranunculus inundatus,0,NA,4,2593,0.0015426147319706903
5838386,Vesicularia montagnei,11,Cwa,10,81,0.12345679012345678
2873807,Acorus gramineus,2,Am,2,434,0.004608294930875576
5838386,Vesicularia montagnei,3,Aw,17,81,0.20987654320987653
2984291,Proserpinaca palustris,15,Cfb,5,600,0.008333333333333333
5329640,Limnobium spongia,2,Am,4,214,0.018691588785046728
5328550,Aponogeton ulvaceus,3,Aw,21,22,0.9545454545454546
2651586,Ceratopteris thalictroides,25,Dfa,2,2071,9.657170449058426e-4
5371886,Oenanthe javanica,6,BSh,3,1737,0.0017271157167530224
7308820,Pogostemon stellatus,6,BSh,6,294,0.02040816326530612
5298796,Iris setosa,25,Dfa,6,934,0.006423982869379015
3171189,Bacopa caroliniana,1,Af,4,221,0.01809954751131222
5298796,Iris setosa,24,Dwd,12,934,0.01284796573875803
3172187,Micranthemum umbrosum,6,BSh,2,270,0.007407407407407408
5371886,Oenanthe javanica,22,Dwb,12,1737,0.0069084628670120895
2882422,Nymphaea tetragona,22,Dwb,24,1347,0.017817371937639197
5298334,Iris laevigata,29,ET,3,225,0.013333333333333334
5298900,Iris ensata,23,Dwc,3,358,0.008379888268156424
2882422,Nymphaea tetragona,29,ET,3,1347,0.0022271714922048997
5274875,Marsilea quadrifolia,5,BWk,5,1506,0.0033200531208499337
5329570,Hydrilla verticillata,23,Dwc,10,9556,0.0010464629552113854
2865980,Blyxa japonica,2,Am,4,62,0.06451612903225806
2865980,Blyxa japonica,1,Af,5,62,0.08064516129032258
3188674,Rotala indica,3,Aw,12,625,0.0192
5545122,Ludwigia senegalensis,2,Am,1,26,0.038461538461538464
7308820,Pogostemon stellatus,11,Cwa,7,294,0.023809523809523808
8330991,Ceratopteris cornuta,6,BSh,5,81,0.06172839506172839
2774395,Chlorophytum laxum,2,Am,10,404,0.024752475247524754
2869214,Cryptocoryne wendtii,2,Am,2,5,0.4
5371886,Oenanthe javanica,29,ET,2,1737,0.0011514104778353484
7308820,Pogostemon stellatus,2,Am,1,294,0.003401360544217687
3188674,Rotala indica,2,Am,2,625,0.0032
5330776,Colocasia esculenta,25,Dfa,6,5960,0.0010067114093959733
5408269,Lobelia cardinalis,27,Dfc,3,11057,2.7132133490096773e-4
6026805,Hydrocotyle tripartita,26,Dfb,4,1785,0.002240896358543417
3925689,Ranunculus inundatus,4,BWh,1,2593,3.856536829926726e-4
5421030,Ludwigia repens,7,BSk,29,293,0.09897610921501707
2682670,Taxiphyllum barbieri,25,Dfa,1,2,0.5
3170959,Erythranthe cardinalis,12,Cwb,13,2278,0.005706760316066725
2650967,Bolbitis heudelotii,11,Cwa,4,150,0.02666666666666667
8330991,Ceratopteris cornuta,1,Af,8,81,0.09876543209876543
5298019,Iris versicolor,7,BSk,5,3990,0.0012531328320802004
5371684,Caltha leptosepala,NA,NA,3,1626,0.0018450184501845018
3754647,Astilboides tabularis,0,NA,1,45,0.022222222222222223
3170959,Erythranthe cardinalis,0,NA,9,2278,0.003950834064969272
2746005,Hesperantha coccinea,0,NA,2,356,0.0056179775280898875
2865496,Vallisneria nana,7,BSk,15,371,0.04043126684636118
2865496,Vallisneria nana,5,BWk,5,371,0.013477088948787063
2865496,Vallisneria nana,15,Cfb,18,371,0.04851752021563342
2865980,Blyxa japonica,11,Cwa,4,62,0.06451612903225806
7308820,Pogostemon stellatus,0,NA,3,294,0.01020408163265306
3152596,Hibiscus moscheutos,7,BSk,9,2431,0.003702180172768408
5328626,Aponogeton madagascariensis,11,Cwa,10,22,0.45454545454545453
2774158,Ophiopogon japonicus,9,Csb,4,1401,0.0028551034975017845
5303044,Thalia geniculata,7,BSk,1,1835,5.449591280653951e-4
5371886,Oenanthe javanica,9,Csb,1,1737,5.757052389176742e-4
2774395,Chlorophytum laxum,11,Cwa,5,404,0.012376237623762377
3723590,Gunnera magellanica,1,Af,2,355,0.005633802816901409
5415348,Hygrophila costata,6,BSh,7,673,0.010401188707280832
3674859,Alternanthera reineckii,14,Cfa,11,23,0.4782608695652174
2721618,Rhynchospora colorata,15,Cfb,15,1978,0.007583417593528817
7447672,Utricularia graminifolia,2,Am,6,19,0.3157894736842105
2882422,Nymphaea tetragona,28,Dfd,4,1347,0.002969561989606533
5329570,Hydrilla verticillata,7,BSk,18,9556,0.0018836333193804938
5296015,Sisyrinchium angustifolium,11,Cwa,7,1831,0.0038230475150191155
5421030,Ludwigia repens,11,Cwa,7,293,0.023890784982935155
5408775,Lobelia sessilifolia,7,BSk,1,397,0.0025188916876574307
3086504,Anemopsis californica,26,Dfb,2,2573,7.77302759424796e-4
2865181,Alisma subcordatum,7,BSk,4,651,0.006144393241167435
2988113,Filipendula rubra,7,BSk,2,373,0.005361930294906166
3170959,Erythranthe cardinalis,27,Dfc,2,2278,8.77963125548727e-4
5414324,Primula japonica,27,Dfc,4,128,0.03125
2746005,Hesperantha coccinea,7,BSk,2,356,0.0056179775280898875
5300650,Fritillaria michailovskyi,7,BSk,1,4,0.25
2774395,Chlorophytum laxum,6,BSh,8,404,0.019801980198019802
3754647,Astilboides tabularis,26,Dfb,42,45,0.9333333333333333
5296015,Sisyrinchium angustifolium,0,NA,12,1831,0.006553795740032769
5274875,Marsilea quadrifolia,2,Am,3,1506,0.00199203187250996
5329570,Hydrilla verticillata,21,Dwa,52,9556,0.0054416073670992045
5298334,Iris laevigata,26,Dfb,8,225,0.035555555555555556
5328588,Aponogeton longiplumulosus,2,Am,2,5,0.4
2715505,Cyperus prolifer,12,Cwb,4,278,0.014388489208633094
2869214,Cryptocoryne wendtii,3,Aw,2,5,0.4
3900041,Pogostemon helferi,3,Aw,1,1,1
5421030,Ludwigia repens,6,BSh,14,293,0.04778156996587031
2865181,Alisma subcordatum,4,BWh,1,651,0.0015360983102918587
3636786,Lilaeopsis brasiliensis,14,Cfa,4,15,0.26666666666666666
2774158,Ophiopogon japonicus,2,Am,9,1401,0.006423982869379015
5371886,Oenanthe javanica,4,BWh,1,1737,5.757052389176742e-4
2774158,Ophiopogon japonicus,12,Cwb,11,1401,0.007851534618129907
2774158,Ophiopogon japonicus,3,Aw,3,1401,0.0021413276231263384
5415353,Hygrophila corymbosa,14,Cfa,2,17,0.11764705882352941
7549085,Hygrophila difformis,14,Cfa,3,7,0.42857142857142855
7122825,Rotala rotundifolia,4,BWh,1,303,0.0033003300330033004
7549085,Hygrophila difformis,2,Am,1,7,0.14285714285714285
2721618,Rhynchospora colorata,9,Csb,1,1978,5.055611729019212e-4
5328834,Echinodorus grandiflorus,15,Cfb,24,295,0.08135593220338982
2714156,Cyperus alternifolius,0,NA,10,540,0.018518518518518517
6026968,Hydrocotyle leucocephala,11,Cwa,5,500,0.01
7447672,Utricularia graminifolia,12,Cwb,4,19,0.21052631578947367
3188674,Rotala indica,12,Cwb,9,625,0.0144
3172187,Micranthemum umbrosum,15,Cfb,8,270,0.02962962962962963
3674859,Alternanthera reineckii,15,Cfb,3,23,0.13043478260869565
5326622,Tulbaghia violacea,0,NA,5,367,0.013623978201634877
6135900,Nuphar japonicum,26,Dfb,7,68,0.10294117647058823
6434985,Nuphar advena,7,BSk,1,1997,5.00751126690035e-4
5371684,Caltha leptosepala,5,BWk,2,1626,0.0012300123001230013
3152596,Hibiscus moscheutos,6,BSh,1,2431,4.1135335252982314e-4
5328774,Echinodorus cordifolius,8,Csa,1,273,0.003663003663003663
6135900,Nuphar japonicum,15,Cfb,2,68,0.029411764705882353
5328834,Echinodorus grandiflorus,11,Cwa,7,295,0.023728813559322035
2865181,Alisma subcordatum,3,Aw,1,651,0.0015360983102918587
5298334,Iris laevigata,0,NA,22,225,0.09777777777777778
5414324,Primula japonica,0,NA,24,128,0.1875
2808791,Bletilla striata,11,Cwa,31,291,0.10652920962199312
5283635,Vesicularia ferriei,1,Af,1,20,0.05
2882422,Nymphaea tetragona,11,Cwa,3,1347,0.0022271714922048997
2882422,Nymphaea tetragona,21,Dwa,22,1347,0.016332590942835932
2873807,Acorus gramineus,1,Af,1,434,0.002304147465437788
5328557,Aponogeton boivinianus,2,Am,2,13,0.15384615384615385
3986548,Cabomba aquatica,15,Cfb,2,148,0.013513513513513514
2864529,Helanthium tenellum,6,BSh,4,129,0.031007751937984496
5421030,Ludwigia repens,1,Af,3,293,0.010238907849829351
5326622,Tulbaghia violacea,1,Af,5,367,0.013623978201634877
5329570,Hydrilla verticillata,12,Cwb,6,9556,6.278777731268313e-4
2869246,Cryptocoryne crispatula,11,Cwa,3,32,0.09375
2808791,Bletilla striata,9,Csb,1,291,0.003436426116838488
2713259,Isolepis nigricans,1,Af,5,81,0.06172839506172839
3171926,Gratiola viscidula,25,Dfa,3,22,0.13636363636363635
2865524,Vallisneria australis,3,Aw,6,775,0.007741935483870968
5838386,Vesicularia montagnei,6,BSh,4,81,0.04938271604938271
2865524,Vallisneria australis,8,Csa,4,775,0.005161290322580645
7308820,Pogostemon stellatus,26,Dfb,1,294,0.003401360544217687
5555442,Myriophyllum crispatum,0,NA,3,1778,0.001687289088863892
10778277,Cladophora aegagropila,9,Csb,1,16,0.0625
2864584,Hydrocleys nymphoides,8,Csa,3,383,0.007832898172323759
6026805,Hydrocotyle tripartita,29,ET,9,1785,0.005042016806722689
2859976,Zephyranthes candida,4,BWh,9,678,0.01327433628318584
6026968,Hydrocotyle leucocephala,29,ET,1,500,0.002
5328588,Aponogeton longiplumulosus,1,Af,2,5,0.4
5328626,Aponogeton madagascariensis,3,Aw,4,22,0.18181818181818182
5328588,Aponogeton longiplumulosus,3,Aw,1,5,0.2
5283061,Fissidens geppii,12,Cwb,1,9,0.1111111111111111
3172187,Micranthemum umbrosum,12,Cwb,16,270,0.05925925925925926
5381811,Phyllanthus fluitans,2,Am,8,66,0.12121212121212122
2721618,Rhynchospora colorata,7,BSk,10,1978,0.005055611729019211
5328834,Echinodorus grandiflorus,0,NA,6,295,0.020338983050847456
3172187,Micranthemum umbrosum,0,NA,1,270,0.003703703703703704
5328834,Echinodorus grandiflorus,6,BSh,15,295,0.05084745762711865
2766146,Heteranthera zosterifolia,6,BSh,4,54,0.07407407407407407
7549085,Hygrophila difformis,1,Af,1,7,0.14285714285714285
5296015,Sisyrinchium angustifolium,9,Csb,9,1831,0.004915346805024577
5298334,Iris laevigata,9,Csb,2,225,0.008888888888888889
3899588,Pogostemon quadrifolius,2,Am,2,2,1
3986548,Cabomba aquatica,0,NA,8,148,0.05405405405405406
3636786,Lilaeopsis brasiliensis,2,Am,2,15,0.13333333333333333
2864584,Hydrocleys nymphoides,0,NA,5,383,0.013054830287206266
6026805,Hydrocotyle tripartita,1,Af,2,1785,0.0011204481792717086
5838386,Vesicularia montagnei,15,Cfb,4,81,0.04938271604938271
5408775,Lobelia sessilifolia,21,Dwa,18,397,0.04534005037783375
5290154,Phragmites karka,9,Csb,1,310,0.0032258064516129032
2650967,Bolbitis heudelotii,0,NA,5,150,0.03333333333333333
5329151,Sagittaria filiformis,3,Aw,1,31,0.03225806451612903
3172190,Micranthemum glomeratum,3,Aw,3,18,0.16666666666666666
5421030,Ludwigia repens,5,BWk,4,293,0.013651877133105802
3724241,Micranthemum callitrichoides,3,Aw,3,3,1
2859976,Zephyranthes candida,5,BWk,1,678,0.0014749262536873156
